"pix","year","for_age_2003","for_con_2003","for_pro","elev","p1_trend","p1_trend_slope","trend_20yrs","delta_for_age_lag3","delta_for_con_lag3","delta_cmi_sm_lag3","delta_dd5_wt_lag3","avg_for_age","avg_for_con","avg_cmi_sm","avg_dd5_wt","min_cmi_sm","min_dd5_wt","max_cmi_sm","max_dd5_wt","delta_for_age_lag2","delta_for_con_lag2","delta_cmi_sm_lag2","delta_dd5_wt_lag2","delta_for_age_lag1","delta_for_con_lag1","delta_cmi_sm_lag1","delta_dd5_wt_lag1","delta_for_age","delta_for_con","delta_cmi_sm","delta_dd5_wt","fire","harv","insc","gfc","canlad","abio","count_brk_neg","sum_brk_magnitude_neg","avg_brk_magnitude_neg","count_brk_pos","sum_brk_magnitude_pos","avg_brk_magnitude_pos","cmi_sm_nrange","dd5_wt_nrange","min_cmi_sm_rel","max_cmi_sm_rel","min_dd5_wt_rel","max_dd5_wt_rel","map_nrange","mat_nrange","min_map_rel","max_map_rel","min_mat_rel","max_mat_rel","cmi_sm_cv","dd5_wt_cv","cmi_sm_cqv","dd5_wt_cqv","cmi_sm_nrange30","min_cmi_sm_rel30","max_cmi_sm_rel30","dd5_wt_nrange30","min_dd5_wt_rel30","max_dd5_wt_rel30","map_nrange30","min_map_rel30","max_map_rel30","mat_nrange30","min_mat_rel30","max_mat_rel30","cmi_sm_nrange30_reg","min_cmi_sm_rel30_reg","max_cmi_sm_rel30_reg","dd5_wt_nrange30_reg","min_dd5_wt_rel30_reg","max_dd5_wt_rel30_reg","map_nrange30_reg","min_map_rel30_reg","max_map_rel30_reg","mat_nrange30_reg","min_mat_rel30_reg","max_mat_rel30_reg","cmi_sm_rel30","dd5_wt_rel30","cmi_sm_rel30_reg","dd5_wt_rel30_reg","canlad_factor"
4831,2003,63.841,35.847,0,399.31,1,6.869,1,,,-6.592,0,74.836,31.821,-2.465,4.6,-11.968,4,3.392,6,10.994,-4.027,4.547,2,5.497,-2.014,7.352,-2,21.99,-8.053,5.011,2,,1,0,1,1,0,0,0,0,0,0,0,-6.231,0.435,4.855,-1.376,0.87,1.304,0.209,0.507,0.914,1.123,0.776,1.284,2.062,0.174,-0.244,0.111,23.897,-18.619,5.277,0.667,1.333,2,0.21,0.918,1.128,0.611,0.935,1.547,-7.046,5.49,-1.556,0.533,1.067,1.6,0.211,0.922,1.134,0.5,0.765,1.265,-2.83497892125725,0.533333333333333,1.131,1.227,"1"
132436,2003,83.733,28.172,0,360.513,1,3.634,1,,,-7.616,0,85.442,28.889,-4.064,5,-13.309,4,1.364,7,1.709,0.717,4.644,2,0.854,0.359,4.682,-3,3.418,1.435,4.9,3,,0,0,1,1,0,0,0,0,0,0,0,-3.61,0.6,3.275,-0.336,0.8,1.4,0.233,0.462,0.902,1.135,0.807,1.268,1.233,0.219,-0.642,0.111,6.015,-5.456,0.559,1,1.333,2.333,0.234,0.908,1.142,0.529,0.925,1.454,-6.731,6.105,-0.626,0.8,1.067,1.867,0.225,0.873,1.098,0.487,0.85,1.337,-0.666036225251219,0.666666666666667,1.864,1.333,"1"
44846,2003,72.669,22.514,0,356.732,1,4.464,1,,,-7.658,0,76.108,25.619,-2.698,5,-11.636,4,3.397,7,3.439,3.105,4.196,2,1.719,1.552,7.156,-3,6.878,6.209,5.731,3,,0,0,0,1,1,0,0,0,0,0,0,-5.572,0.6,4.313,-1.259,0.8,1.4,0.193,0.468,0.914,1.107,0.789,1.257,1.819,0.219,-0.321,0.111,15.768,-12.205,3.563,1,1.333,2.333,0.197,0.928,1.125,0.543,0.915,1.459,-6.896,5.338,-1.558,0.8,1.067,1.867,0.199,0.938,1.136,0.501,0.844,1.346,-1.82990330474334,0.666666666666667,1.238,1.333,"1"
248734,2003,74.654,22.216,0,248.303,1,4.816,1,,,-8.484,-1,74.572,20.441,-6.454,6.579,-15.326,5,-1.311,9.893,-0.082,-1.776,6.521,2,-0.041,-0.888,2.893,-6,-0.164,-3.551,4.594,4.893,,0,0,1,1,0,0,0,0,0,0,0,-2.172,0.744,2.375,0.203,0.76,1.504,0.236,0.358,0.9,1.136,0.85,1.208,0.741,0.276,-0.286,0.167,2.662,-2.911,-0.249,1.223,1.25,2.473,0.24,0.917,1.157,0.4,0.95,1.351,-6.429,7.03,0.601,1.305,1.333,2.638,0.218,0.833,1.051,0.477,1.133,1.61,-0.225880951412706,0.64475,2.961,1.754,"1"
286682,2003,75.106,16.533,0,408.413,1,8.45,1,,,-10.04,0,76.303,15.766,-3.695,5.862,-11.772,5,1.215,8,1.196,-0.766,5.541,2,0.598,-0.383,1.846,-3,2.393,-1.533,5.253,3,,1,0,1,1,0,0,0,0,0,0,0,-3.515,0.512,3.186,-0.329,0.853,1.365,0.221,0.439,0.906,1.127,0.818,1.256,1.2,0.193,-0.672,0.091,5.697,-5.164,0.533,0.75,1.25,2,0.225,0.925,1.15,0.505,0.941,1.446,-5.957,5.4,-0.557,0.8,1.333,2.133,0.215,0.881,1.096,0.476,0.888,1.364,-0.620766589978595,0.4655,1.695,1.563,"1"
6888,2003,71.709,31.87,0,404.122,1,6.125,1,,,-6.627,0,78.614,30.672,-2.415,4.608,-11.915,4,3.44,6.041,6.906,-1.198,4.54,2,3.453,-0.599,7.323,-2.041,13.811,-2.396,5.019,2.041,,1,0,1,1,0,0,0,0,0,0,0,-6.358,0.443,4.934,-1.424,0.868,1.311,0.21,0.497,0.913,1.123,0.784,1.281,2.105,0.177,-0.273,0.111,25.847,-20.057,5.791,0.68,1.333,2.014,0.211,0.918,1.129,0.593,0.935,1.528,-7.044,5.466,-1.578,0.544,1.067,1.611,0.212,0.923,1.135,0.485,0.765,1.25,-3.06519981867776,0.536,1.108,1.229,"1"
174768,2003,87.443,37.375,0,,1,2.815,,,,,,86.129,36.263,,,,,,,-1.315,-1.111,,,-0.657,-0.556,,,-2.629,-2.223,,,,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1"
446146,2003,90.587,66.502,0,316.513,1,6.448,,,,-11.88,-1,87.355,62.352,-6.189,7.984,-12.85,6,-2.535,12,-3.233,-4.151,8.894,2,-1.617,-2.075,0.096,-6.594,-6.465,-8.3,3.787,6,,0,0,1,1,0,0,0,0,0,0,0,-1.667,0.752,2.076,0.41,0.752,1.503,0.202,0.361,0.908,1.11,0.848,1.209,0.579,0.274,-0.254,0.143,2.012,-2.506,-0.494,1.2,1.2,2.4,0.212,0.949,1.16,0.405,0.95,1.355,-4.732,5.894,1.163,1.6,1.6,3.2,0.197,0.881,1.078,0.501,1.177,1.678,-0.20714859156567,0.5968,2.839,2.129,"1"
4825,2003,69.932,47.414,0,379.918,1,3.465,1,,,-6.64,0,66.659,45.646,-2.621,4.8,-12.117,4,3.267,7,-3.273,-1.768,4.563,2,-1.637,-0.884,7.389,-3,-6.545,-3.535,5.07,3,,0,0,1,1,0,0,0,0,0,0,0,-5.87,0.625,4.623,-1.246,0.833,1.458,0.208,0.492,0.914,1.122,0.787,1.279,1.941,0.243,-0.198,0.111,19.134,-15.07,4.063,1,1.333,2.333,0.209,0.919,1.129,0.586,0.937,1.523,-7.057,5.558,-1.499,0.8,1.067,1.867,0.209,0.92,1.129,0.494,0.791,1.286,-2.25984794146177,0.6,1.202,1.28,"1"
279483,2003,86.956,52.498,0,372.228,1,3.479,,,,-9.906,0,87.808,49.945,-4.11,5.986,-12.241,5,0.808,8,0.852,-2.553,5.446,2,0.426,-1.276,1.961,-3.155,1.703,-5.106,5.229,3,,0,0,1,1,0,0,0,0,0,0,0,-3.175,0.501,2.978,-0.197,0.835,1.336,0.221,0.427,0.906,1.127,0.821,1.248,1.085,0.183,-0.587,0.091,4.871,-4.569,0.302,0.75,1.25,2,0.225,0.924,1.15,0.484,0.931,1.415,-5.986,5.615,-0.371,0.8,1.333,2.133,0.213,0.872,1.084,0.479,0.922,1.401,-0.534222724890377,0.4965,1.885,1.596,"1"
458325,2003,69.867,24.002,0,427.237,1,5.148,1,,,-13.089,0,71.936,24.127,-4.064,7.389,-10.096,6,-0.758,10,2.069,0.124,5.959,2,1.034,0.062,-1.485,-4,4.138,0.249,4.901,4,,1,0,1,1,0,0,0,0,0,0,0,-2.298,0.541,2.484,0.187,0.812,1.353,0.192,0.421,0.911,1.103,0.819,1.24,0.855,0.202,-0.662,0.139,3.693,-3.992,-0.3,1,1.5,2.5,0.2,0.95,1.15,0.476,0.925,1.4,-4.283,4.631,0.348,1.067,1.6,2.667,0.195,0.924,1.119,0.501,0.975,1.476,-0.60703772241349,0.84725,1.864,1.97,"1"
309191,2003,96.751,26.185,0,439.428,1,5.781,5,,,-11.131,0,99.665,26.17,-3.183,6,-10.453,5,1.222,8,2.913,-0.015,4.022,2,1.456,-0.007,1.284,-3,5.827,-0.03,5.597,3,,0,1,1,1,0,0,0,0,0,0,0,-3.668,0.5,3.284,-0.384,0.833,1.333,0.201,0.458,0.912,1.113,0.806,1.264,1.28,0.183,-0.831,0.091,8.024,-7.184,0.84,0.75,1.25,2,0.206,0.934,1.14,0.526,0.926,1.452,-5.356,4.795,-0.561,0.8,1.333,2.133,0.205,0.927,1.132,0.485,0.854,1.339,-1.18770318615061,0.5,1.46,1.6,"1"
204433,2003,89.964,28.522,0,386.073,1,4.965,1,,,-8.625,-0.919,88.44,26.796,-4.181,5.309,-13.226,4,1.391,7.465,-1.524,-1.725,4.887,1.081,-0.762,-0.862,3.559,-3.919,-3.049,-3.452,5.429,3.384,,0,0,0,1,0,0,0,0,0,0,0,-3.496,0.653,3.163,-0.333,0.753,1.406,0.233,0.447,0.904,1.137,0.813,1.259,1.202,0.245,-0.786,0.19,5.409,-4.894,0.515,1.124,1.298,2.423,0.236,0.913,1.149,0.51,0.928,1.438,-6.705,6.067,-0.638,0.924,1.067,1.991,0.225,0.871,1.096,0.485,0.883,1.369,-0.547177013068138,0.722932064315817,1.918,1.416,"1"
307138,2003,84.331,19.597,0,444.109,1,7.254,5,,,-11.1,0,85.842,18.188,-3.125,5.995,-10.445,5,1.321,8,1.511,-1.409,4.076,2,0.755,-0.705,1.338,-3,3.021,-2.818,5.608,3,,0,1,1,1,0,0,0,0,0,0,0,-3.765,0.5,3.342,-0.423,0.834,1.334,0.202,0.455,0.912,1.113,0.803,1.258,1.312,0.183,-0.859,0.091,8.326,-7.391,0.935,0.75,1.25,2,0.207,0.934,1.141,0.518,0.914,1.432,-5.397,4.791,-0.606,0.8,1.333,2.133,0.205,0.927,1.132,0.478,0.844,1.321,-1.21143003542502,0.49875,1.433,1.599,"1"
127296,2003,68.245,28.589,0,338.613,1,3.18,1,,,-7.497,0,72.671,27.913,-4.408,5,-13.658,4,0.976,7,4.426,-0.676,4.64,2,2.213,-0.338,4.745,-3.578,8.851,-1.352,4.806,3,,0,0,1,1,0,0,0,0,0,0,0,-3.32,0.6,3.098,-0.221,0.8,1.4,0.234,0.449,0.902,1.135,0.811,1.26,1.133,0.219,-0.542,0.111,5.294,-4.941,0.353,1,1.333,2.333,0.235,0.907,1.142,0.515,0.931,1.447,-6.713,6.265,-0.448,0.8,1.067,1.867,0.224,0.866,1.09,0.484,0.874,1.358,-0.59468854089623,0.666666666666667,2.022,1.333,"1"
467709,2003,56.457,29.397,0,359.229,1,3.977,1,,,-12.517,-1,60.966,26.966,-5.451,7.76,-11.951,6,-1.994,11.799,4.509,-2.431,8.589,2,2.255,-1.216,-0.565,-6,9.018,-4.862,3.896,5.799,,0,0,0,1,0,0,0,0,0,0,0,-1.827,0.747,2.192,0.366,0.773,1.52,0.202,0.374,0.907,1.11,0.843,1.217,0.65,0.277,-0.383,0.143,2.31,-2.772,-0.463,1.16,1.2,2.36,0.212,0.949,1.161,0.417,0.94,1.357,-4.567,5.482,0.915,1.546,1.6,3.146,0.199,0.893,1.092,0.495,1.116,1.611,-0.264558594588722,0.552,2.5,2.069,"1"
312276,2003,87.027,24.751,0,453.172,1,6.512,,,,-11.2,0,87.599,26.639,-3.019,5.981,-10.263,5,1.38,8.004,0.573,1.888,4.045,2,0.287,0.944,1.212,-3,1.144,3.776,5.62,3.004,,0,1,0,1,0,0,0,0,0,0,0,-3.857,0.502,3.399,-0.457,0.836,1.338,0.2,0.455,0.912,1.113,0.806,1.262,1.347,0.184,-0.887,0.091,8.985,-7.92,1.065,0.751,1.25,2.001,0.206,0.935,1.141,0.524,0.928,1.451,-5.341,4.708,-0.633,0.801,1.333,2.134,0.205,0.933,1.138,0.478,0.846,1.324,-1.32966558989316,0.49525,1.385,1.595,"1"
285656,2003,80.35,20.364,0,361.885,1,7.325,1,,,-9.972,0,83.135,19.459,-4.396,6.029,-12.483,5,0.469,8.143,2.784,-0.905,5.561,2,1.392,-0.453,1.854,-3.784,5.569,-1.811,5.187,3.143,,1,0,1,1,0,0,0,0,0,0,0,-2.946,0.521,2.84,-0.107,0.829,1.351,0.222,0.423,0.905,1.127,0.822,1.244,1.007,0.19,-0.515,0.091,4.355,-4.197,0.158,0.786,1.25,2.036,0.226,0.924,1.15,0.48,0.934,1.414,-5.941,5.726,-0.215,0.838,1.333,2.171,0.212,0.867,1.079,0.482,0.937,1.419,-0.478077213190542,0.50725,2.017,1.608,"1"
486019,2003,74.107,32.216,0,411.086,1,5.183,1,,,-13.323,-0.766,71.361,28.791,-4.558,7.6,-10.14,6,-0.821,11,-2.747,-3.425,4.944,2,-1.373,-1.713,-2.253,-5,-5.492,-6.85,4.58,5,,1,0,1,1,0,0,0,0,0,0,0,-2.045,0.658,2.225,0.18,0.789,1.447,0.184,0.399,0.914,1.098,0.829,1.228,0.744,0.244,-0.533,0.143,3.256,-3.543,-0.287,1,1.2,2.2,0.193,0.956,1.148,0.448,0.931,1.379,-4.275,4.651,0.377,1.333,1.6,2.933,0.189,0.939,1.128,0.495,1.029,1.524,-0.592745052236746,0.52,2.091,2.027,"1"
391324,2003,83.03,36.827,0,429.916,1,3.615,,,,-12.099,0,82.484,40.358,-3.418,6.994,-8.867,5,-0.255,10,-0.547,3.532,2.913,2.405,-0.274,1.766,0.396,-4,-1.092,7.063,5.011,4,,0,0,0,1,0,0,0,0,0,0,0,-2.52,0.715,2.594,0.075,0.715,1.43,0.178,0.435,0.919,1.096,0.808,1.243,0.945,0.239,-0.718,0.077,5.528,-5.692,-0.164,1.25,1.25,2.5,0.185,0.954,1.139,0.494,0.917,1.41,-3.95,4.067,0.117,1.333,1.333,2.667,0.193,0.995,1.188,0.497,0.923,1.421,-1.19400247787174,0.7485,1.568,1.865,"1"
121150,2003,92.434,65.676,0,267.809,1,4.674,1,,,-7.148,-0.822,92.936,61.087,-5.462,5.329,-14.846,4,-0.134,7.822,0.501,-4.59,4.887,1.178,0.25,-2.295,4.821,-4,1.004,-9.178,4.576,3.822,,0,0,1,1,0,0,0,0,0,0,0,-2.694,0.717,2.718,0.025,0.751,1.468,0.238,0.408,0.9,1.137,0.832,1.24,0.921,0.267,-0.377,0.186,3.825,-3.86,-0.035,1.274,1.333,2.607,0.239,0.904,1.143,0.465,0.947,1.413,-6.749,6.81,0.061,1.019,1.067,2.086,0.223,0.845,1.068,0.476,0.97,1.446,-0.420193462766095,0.776333333333333,2.506,1.421,"1"
446148,2003,88.991,48.626,0,345.343,1,6.858,1,,,-11.911,-1,87.004,43.614,-5.766,7.612,-12.434,6,-2.073,11.061,-1.987,-5.012,8.979,2,-0.993,-2.506,0.118,-6,-3.974,-10.024,3.814,5.061,,0,0,0,1,0,0,0,0,0,0,0,-1.797,0.665,2.156,0.36,0.788,1.453,0.202,0.364,0.908,1.11,0.848,1.212,0.622,0.247,-0.274,0.143,2.187,-2.625,-0.438,1.012,1.2,2.212,0.211,0.949,1.16,0.41,0.956,1.366,-4.753,5.704,0.951,1.35,1.6,2.95,0.198,0.888,1.086,0.494,1.152,1.646,-0.217251949517203,0.5224,2.645,2.03,"1"
2841,2003,78.872,31.408,0,348.706,1,2.867,1,,,-6.054,0,80.752,32.284,-3.591,4.6,-13.296,4,1.816,6,1.879,0.876,4.622,2,0.94,0.438,6.915,-2,3.759,1.753,4.279,2,,0,0,0,1,0,0,0,0,0,0,0,-4.208,0.435,3.703,-0.506,0.87,1.304,0.229,0.492,0.904,1.133,0.786,1.279,1.421,0.174,-0.256,0.111,8.809,-7.75,1.059,0.667,1.333,2,0.229,0.903,1.131,0.586,0.937,1.523,-6.932,6.099,-0.833,0.533,1.067,1.6,0.224,0.885,1.109,0.495,0.791,1.286,-1.09322014447799,0.533333333333333,1.647,1.227,"1"
285650,2003,80.126,27.963,0,387.966,1,6.132,1,,,-10.036,0,84.187,24.915,-3.935,5.958,-11.992,5,0.945,8,4.06,-3.049,5.473,2,2.03,-1.524,1.842,-3,8.121,-6.097,5.241,3,,0,0,1,1,0,0,0,0,0,0,0,-3.288,0.504,3.048,-0.24,0.839,1.343,0.22,0.438,0.906,1.126,0.817,1.254,1.124,0.184,-0.615,0.091,5.164,-4.787,0.377,0.75,1.25,2,0.225,0.925,1.15,0.5,0.933,1.434,-5.934,5.501,-0.433,0.8,1.333,2.133,0.213,0.876,1.089,0.485,0.905,1.391,-0.570668207841202,0.4895,1.805,1.589,"1"
19008,2003,109.864,22.84,0,348.959,1,5.242,,,,-6.357,-0.97,106.804,24.656,-1.23,5.4,-9.856,4,5.74,8,-3.06,1.815,5.209,2,-1.53,0.907,8.507,-4.581,-6.12,3.631,6.116,4,,0,0,0,1,0,0,0,0,0,0,0,-12.68,0.741,8.013,-4.667,0.741,1.481,0.178,0.434,0.908,1.087,0.801,1.235,4.126,0.277,-1.858,0.2,155.96,-98.56,57.4,1.333,1.333,2.667,0.183,0.934,1.118,0.506,0.935,1.441,-7.154,4.521,-2.633,1.067,1.067,2.133,0.189,0.965,1.154,0.501,0.926,1.427,-13.0226451486349,0.8,0.564,1.44,"1"
176816,2003,76.26,21.408,0,327.45,1,4.555,1,,,-6.637,0,80.311,20.709,-5.161,5.811,-14.901,5,0.386,8.024,4.05,-0.698,6.677,2,2.025,-0.349,4.259,-4.03,8.101,-1.397,4.178,3.024,,0,0,1,1,0,0,0,0,0,0,0,-2.962,0.52,2.887,-0.075,0.86,1.381,0.251,0.387,0.894,1.145,0.839,1.226,1.022,0.202,-0.521,0.091,3.64,-3.548,0.092,0.756,1.25,2.006,0.255,0.906,1.161,0.435,0.943,1.377,-7.012,6.835,-0.177,0.806,1.333,2.14,0.238,0.847,1.084,0.475,1.03,1.505,-0.228889803113564,0.45275,2.367,1.55,"1"
441018,2003,90.021,22.019,0,389.7,1,5.199,1,,,-11.826,-1,89.817,20.005,-5.226,7.6,-11.97,6,-1.452,11,-0.204,-2.015,9.224,2,-0.102,-1.007,0.295,-5.126,-0.408,-4.029,3.78,5,,0,0,0,1,0,0,0,0,0,0,0,-2.013,0.658,2.29,0.278,0.789,1.447,0.204,0.379,0.907,1.111,0.841,1.22,0.692,0.244,-0.283,0.143,2.45,-2.789,-0.338,1,1.2,2.2,0.213,0.949,1.161,0.427,0.948,1.375,-4.825,5.491,0.666,1.333,1.6,2.933,0.202,0.899,1.101,0.497,1.103,1.601,-0.217501678773863,0.52,2.397,2.027,"1"
7921,2003,77.154,39.947,0,390.624,1,5.229,,,,-6.622,0,76.741,39.862,-2.608,4.6,-12.125,4,3.209,6,-0.412,-0.084,4.541,2,-0.206,-0.042,7.274,-2.223,-0.826,-0.169,4.975,2,,0,0,0,1,0,0,0,0,0,0,0,-5.88,0.435,4.649,-1.23,0.87,1.304,0.211,0.506,0.913,1.124,0.778,1.283,1.949,0.174,-0.261,0.111,19.728,-15.6,4.129,0.667,1.333,2,0.212,0.917,1.129,0.608,0.935,1.544,-7.034,5.562,-1.472,0.533,1.067,1.6,0.213,0.919,1.132,0.498,0.765,1.263,-2.35538581878546,0.533333333333333,1.196,1.227,"1"
40966,2003,85.436,21.471,0,279.221,1,6.615,,,,-5.606,0,87.82,19.732,-4.77,4.926,-14.62,4,0.484,7,2.385,-1.739,5.105,2,1.193,-0.869,6.088,-3,4.768,-3.478,3.803,3,,0,0,1,1,0,0,0,0,0,0,0,-3.166,0.609,3.065,-0.101,0.812,1.421,0.245,0.438,0.896,1.14,0.813,1.252,1.085,0.225,-0.334,0.111,4.876,-4.72,0.156,1,1.333,2.333,0.245,0.895,1.139,0.508,0.944,1.452,-6.928,6.706,-0.222,0.8,1.067,1.867,0.233,0.851,1.084,0.478,0.887,1.365,-0.540005346612677,0.642,2.188,1.314,"1"
