pix,year,for_age_2003,for_con_2003,for_pro,elev,p1_trend,p1_trend_slope,trend_20yrs,delta_for_age_lag3,delta_for_con_lag3,delta_cmi_sm_lag3,delta_dd5_wt_lag3,delta_for_age_lag2,delta_for_con_lag2,delta_cmi_sm_lag2,delta_dd5_wt_lag2,delta_for_age_lag1,delta_for_con_lag1,delta_cmi_sm_lag1,delta_dd5_wt_lag1,delta_for_age,delta_for_con,delta_cmi_sm,delta_dd5_wt,fire,harv,insc,gfc,canlad,count_brk_neg,sum_brk_magnitude_neg,avg_brk_magnitude_neg,count_brk_pos,sum_brk_magnitude_pos,avg_brk_magnitude_pos
285718,2003,95.516,13.027,0,350.328,1,3.576,,,,-9.573,0.0,1.311,-0.336,6.51,2.0,0.655,-0.168,2.024,-4.0,2.622,-0.67,4.928,4.0,0,0,0,0,0,,,,,,
412059,2003,73.97,33.63,0,412.268,1,3.356,,,,-12.359,0.0,4.408,-3.684,5.521,2.596,2.204,-1.842,-0.682,-3.0,8.815,-7.368,5.079,3.932,0,0,0,0,0,,,,,,
286507,2003,,,1,400.807,1,4.215,1,,,-10.887,0.0,,,3.453,2.0,,,2.361,-4.0,,,5.578,4.0,0,0,0,0,0,,,,,,
298805,2003,83.372,53.735,1,420.32,1,3.502,,,,-11.073,0.0,6.033,-4.533,3.129,2.0,3.017,-2.267,2.373,-3.648,12.066,-9.065,5.471,4.0,0,0,0,0,0,,,,,,
306100,2003,74.02,62.742,0,421.845,1,3.316,,,,-11.1,0.0,2.049,-4.618,3.901,2.0,1.024,-2.309,1.332,-3.0,4.098,-9.236,5.584,3.308,0,0,2,1,1,,,,,,
308069,2003,95.644,41.53,1,466.309,1,3.796,,,,-11.23,0.0,-1.785,0.902,3.211,2.0,-0.892,0.451,2.066,-3.0,-3.57,1.803,5.514,3.949,0,0,0,0,0,,,,,,
309184,2003,85.042,38.111,0,437.097,1,6.866,,,,-11.168,0.0,-0.343,3.157,3.908,2.0,-0.171,1.578,1.264,-3.0,-0.687,6.316,5.607,3.0,0,0,2,1,0,,,,,,
310323,2003,59.437,25.671,1,333.832,1,7.326,1,,,-10.356,0.0,11.711,-4.088,5.59,2.0,5.856,-2.044,1.409,-4.0,23.421,-8.177,5.068,4.0,0,0,0,0,0,,,,,,
312287,2003,81.914,41.181,0,399.153,1,3.686,,,,-11.027,0.0,3.799,1.928,4.199,2.0,1.9,0.964,1.236,-3.614,7.598,3.854,5.48,4.0,0,0,0,1,2,,,,,,
316473,2003,86.68,36.622,0,371.801,1,3.618,5,,,-10.597,0.0,2.785,2.27,5.355,2.0,1.392,1.135,1.267,-4.0,5.568,4.54,5.183,4.0,0,0,0,0,0,,,,,,
323672,2003,55.462,31.453,0,332.786,1,4.889,,,,-10.614,-0.113,4.84,-3.591,5.404,2.0,2.42,-1.795,1.136,-4.113,9.681,-7.181,5.068,4.0,0,0,0,0,0,,,,,,
444070,2003,53.596,37.865,0,286.638,1,3.588,1,,,-11.989,0.0,-0.242,-0.479,8.396,3.0,-0.121,-0.239,-0.152,-6.0,-0.484,-0.959,3.955,5.0,0,0,0,0,0,,,,,,
444072,2003,71.822,23.126,0,285.685,1,4.026,1,,,-11.968,0.0,-2.812,1.994,8.444,3.0,-1.406,0.997,-0.116,-6.0,-5.624,3.987,3.932,5.0,0,0,0,0,0,,,,,,
444737,2003,92.397,50.679,0,407.967,1,5.651,,,,-12.665,0.0,-0.864,-2.227,2.445,2.0,-0.432,-1.113,-0.177,-5.432,-1.727,-4.453,4.613,5.0,0,0,0,0,0,,,,,,
314333,2003,,,0,421.395,1,4.443,,,,-11.152,0.0,,,4.048,2.0,,,1.169,-3.097,,,5.539,3.783,0,0,2,0,0,,,,,,
307185,2003,76.004,48.466,0,379.062,1,3.682,,,,-10.688,0.0,2.369,1.575,4.781,2.0,1.185,0.788,1.366,-3.418,4.739,3.15,5.325,3.976,0,0,0,1,1,,,,,,
18144,2003,98.812,19.297,0,448.636,1,3.989,,,,-7.121,0.0,1.268,1.157,4.468,2.0,0.634,0.579,7.413,-2.0,2.535,2.312,5.579,2.239,0,0,0,0,0,,,,,,
93001,2003,77.911,47.282,0,386.305,1,3.066,,,,-6.805,0.0,-1.133,3.164,5.029,2.0,-0.566,1.582,8.107,-4.0,-2.267,6.329,5.431,4.0,0,0,0,0,0,,,,,,
175403,2003,,,1,415.974,1,7.39,,,,-9.535,0.0,,,3.15,1.924,,,5.227,-3.076,,,5.8,3.076,0,0,0,0,0,,,,,,
279400,2003,74.213,29.982,0,457.788,1,4.242,,,,-10.583,0.0,3.525,1.651,4.253,2.0,1.763,0.825,1.945,-2.95,7.048,3.3,5.641,3.0,0,0,0,0,0,,,,,,
347352,2003,81.188,15.617,0,376.394,1,5.872,,,,-10.98,-0.318,-1.261,1.319,6.16,2.0,-0.63,0.66,0.726,-4.0,-2.521,2.637,4.976,4.0,0,0,0,0,0,,,,,,
460074,2003,,,0,323.317,1,3.335,,,,-11.692,0.0,,,2.599,3.0,,,1.007,-7.0,,,3.282,6.0,0,0,0,0,0,,,,,,
461331,2003,68.584,49.345,0,451.904,1,3.431,5,,,-13.325,0.0,4.919,-7.867,4.444,2.0,2.459,-3.933,-1.921,-3.992,9.837,-15.734,5.109,4.158,0,0,0,0,0,,,,,,
430579,2003,87.098,35.937,0,406.605,1,3.148,5,,,-12.571,0.0,3.911,-1.447,5.918,2.0,1.955,-0.724,-0.9,-3.917,7.824,-2.894,4.992,4.0,0,0,0,0,0,,,,,,
310326,2003,70.774,25.658,0,352.79,1,3.798,1,,,-10.367,0.0,2.793,0.16,5.646,2.0,1.396,0.08,1.41,-4.0,5.585,0.32,5.093,4.0,0,0,0,0,0,,,,,,
425477,2003,80.796,13.224,0,401.889,1,3.719,1,,,-12.425,0.0,8.437,1.508,6.636,2.0,4.218,0.754,-0.704,-4.0,16.872,3.017,4.879,4.0,0,0,0,0,0,,,,,,
416045,2003,98.559,35.286,0,439.137,1,4.705,,,,-12.635,0.0,-2.24,-1.393,3.582,3.0,-1.12,-0.697,-0.508,-3.0,-4.481,-2.785,5.212,4.0,0,0,0,1,0,,,,,,
413166,2003,85.93,35.123,0,337.158,1,4.809,1,,,-11.992,0.0,-0.268,-4.574,6.952,2.0,-0.134,-2.287,-0.333,-5.0,-0.537,-9.148,4.703,5.0,0,0,0,1,0,,,,,,
301073,2003,84.281,31.03,0,385.029,1,4.034,,,,-10.283,0.0,6.295,-3.151,5.605,2.0,3.148,-1.576,1.567,-3.594,12.59,-6.302,5.187,3.443,0,0,0,0,0,,,,,,
318403,2003,87.223,34.615,1,425.636,1,3.006,,,,-11.307,0.0,6.629,-3.223,3.668,2.0,3.315,-1.612,1.371,-3.907,13.258,-6.448,5.523,4.0,0,0,0,0,0,,,,,,
485719,2003,84.263,42.946,0,328.054,1,3.491,1,,,-11.256,-0.864,0.269,1.565,2.993,3.0,0.135,0.782,1.643,-7.999,0.538,3.131,2.251,6.0,0,0,0,0,0,,,,,,
302024,2003,94.736,14.94,0,518.607,1,5.287,,,,-10.949,0.278,-6.709,1.668,4.465,2.0,-3.355,0.834,1.455,-2.0,-13.417,3.337,5.652,2.722,0,0,0,0,0,,,,,,
493452,2003,75.919,38.052,0,366.599,1,4.863,1,,,-12.543,0.0,5.404,0.144,9.645,3.0,2.702,0.072,-0.344,-5.0,10.809,0.289,3.079,5.0,0,0,0,0,0,,,,,,
413114,2003,85.848,15.706,0,454.038,1,3.616,,,,-12.421,1.0,3.745,4.382,6.126,3.0,1.872,2.191,-0.608,-3.0,7.491,8.764,5.125,3.0,0,0,0,0,0,,,,,,
489051,2003,105.91,20.537,0,458.269,1,3.628,1,,,-13.477,0.0,-5.241,0.362,4.304,2.0,-2.621,0.181,-2.078,-4.159,-10.483,0.723,4.568,5.0,0,0,0,0,0,,,,,,
445068,2003,84.18,50.427,0,301.486,1,3.21,,,,-12.294,-0.513,3.264,0.73,7.803,2.487,1.632,0.365,-0.545,-6.236,6.527,1.459,4.348,5.513,0,0,0,1,1,,,,,,
465604,2003,72.72,19.223,0,390.521,1,3.165,,,,-12.954,-0.113,4.873,-1.856,7.571,2.0,2.437,-0.928,-1.219,-5.0,9.744,-3.712,4.433,5.0,0,0,1,1,0,,,,,,
357543,2003,84.442,34.767,0,409.395,1,4.404,,,,-11.576,0.0,0.685,-0.195,4.722,2.0,0.343,-0.097,0.374,-4.0,1.368,-0.391,5.319,4.0,0,0,0,0,0,,,,,,
293798,2003,70.749,25.165,0,380.401,1,4.024,,,,-10.689,0.0,-1.329,-1.772,4.392,2.0,-0.665,-0.886,1.693,-3.27,-2.656,-3.545,5.499,3.695,0,0,0,0,0,,,,,,
467699,2003,67.697,37.676,0,387.367,1,3.91,1,,,-12.697,-1.0,5.12,-3.884,8.45,2.0,2.56,-1.942,-0.711,-5.0,10.242,-7.768,4.089,5.0,0,0,0,0,1,,,,,,
446148,2003,88.991,48.626,0,345.343,1,6.858,1,,,-11.911,-1.0,-1.987,-5.012,8.979,2.0,-0.993,-2.506,0.118,-6.0,-3.974,-10.024,3.814,5.061,0,0,0,2,2,,,,,,
426149,2003,,,0,339.456,1,3.164,1,,,-11.333,-1.0,,,2.544,2.0,,,1.589,-7.343,,,3.562,6.344,0,0,0,0,0,,,,,,
328712,2003,74.603,39.987,0,402.674,1,4.336,,,,-11.347,0.0,2.57,0.571,3.878,2.0,1.285,0.285,0.886,-4.0,5.141,1.14,5.458,4.0,0,0,0,1,0,,,,,,
297998,2003,77.95,22.684,0,402.032,1,4.752,,,,-10.191,0.0,2.722,0.387,5.737,2.0,1.361,0.193,1.676,-3.327,5.445,0.774,5.213,3.123,0,0,0,0,0,,,,,,
308201,2003,86.45,20.12,0,433.09,1,4.217,1,,,-10.848,0.0,-0.944,-1.679,4.598,2.0,-0.472,-0.839,1.354,-3.017,-1.888,-3.358,5.455,3.343,0,0,0,0,0,,,,,,
304153,2003,80.941,18.704,0,390.27,1,5.244,1,,,-10.369,0.0,7.687,-1.217,5.566,2.0,3.844,-0.609,1.513,-3.0,15.374,-2.434,5.214,3.0,0,0,0,0,0,,,,,,
412011,2003,85.202,29.922,0,413.442,1,3.351,,,,-12.582,0.0,1.215,1.647,4.673,3.0,0.607,0.823,-0.838,-3.0,2.429,3.294,5.307,4.0,0,0,0,0,0,,,,,,
296879,2003,77.891,22.668,0,397.329,1,4.9,,,,-10.77,0.0,-1.443,-0.099,4.354,2.0,-0.721,-0.049,1.606,-3.0,-2.885,-0.199,5.518,3.65,0,0,0,0,0,,,,,,
386042,2003,109.963,17.676,0,420.983,1,3.619,,,,-10.834,0.0,-0.736,0.618,2.835,2.0,-0.368,0.309,2.58,-5.382,-1.473,1.236,3.715,5.0,0,0,0,0,0,,,,,,
304149,2003,83.374,37.698,0,396.254,1,4.859,,,,-10.402,0.0,4.929,-2.614,5.519,2.0,2.464,-1.307,1.52,-3.0,9.857,-5.228,5.249,3.0,0,0,0,0,0,,,,,,
458321,2003,77.11,20.751,0,421.983,1,3.802,5,,,-13.077,0.0,7.14,-0.107,5.87,2.0,3.57,-0.054,-1.495,-4.0,14.28,-0.213,4.906,4.0,0,0,0,0,0,,,,,,
280453,2003,79.305,20.151,0,460.658,1,3.373,,,,-10.451,0.0,10.618,0.47,4.655,2.0,5.309,0.235,1.966,-2.0,21.235,0.941,5.597,3.0,0,0,0,0,0,,,,,,
243445,2003,75.42,25.442,0,405.998,1,4.097,1,,,-9.755,0.0,1.872,-1.43,4.444,2.0,0.936,-0.715,2.73,-3.0,3.744,-2.858,5.555,3.0,0,0,0,0,0,,,,,,
300997,2003,92.27,17.584,0,484.597,1,5.062,,,,-10.88,0.093,2.697,0.573,4.471,2.0,1.348,0.287,1.488,-2.378,5.395,1.145,5.595,2.907,0,0,0,0,0,,,,,,
309344,2003,80.471,28.917,0,335.056,1,5.009,,,,-10.133,0.0,-1.873,-0.064,6.374,2.0,-0.936,-0.032,1.502,-4.0,-3.746,-0.127,4.978,4.0,0,0,0,1,1,,,,,,
397630,2003,102.365,24.303,0,428.868,1,4.062,,,,-12.312,-0.062,-2.463,1.479,4.835,2.938,-1.232,0.74,-0.503,-3.062,-4.925,2.957,5.3,4.0,0,0,0,1,0,,,,,,
441836,2003,97.246,39.877,0,467.594,1,3.01,,,,-13.083,0.0,-1.19,0.737,5.05,2.0,-0.595,0.369,-1.421,-3.0,-2.381,1.475,5.272,4.0,0,0,1,0,0,,,,,,
444589,2003,77.836,67.416,0,337.069,1,3.424,,,,-10.654,0.0,-0.404,-1.618,2.744,3.0,-0.202,-0.809,2.41,-8.0,-0.808,-3.236,2.469,6.0,0,0,0,1,1,,,,,,
11808,2003,84.167,24.547,0,390.083,1,3.693,,,,-6.277,-0.209,6.296,0.356,5.288,2.0,3.148,0.178,8.627,-4.0,12.592,0.714,6.223,4.0,0,0,0,0,0,,,,,,
2676,2003,91.451,47.133,0,334.0,1,6.474,,,,-7.081,0.0,-2.124,1.369,4.498,2.0,-1.062,0.685,7.809,-4.0,-4.246,2.737,5.841,4.0,0,0,0,2,0,,,,,,
7681,2003,91.591,59.856,0,314.492,1,2.952,1,,,-6.056,-0.04,1.482,1.943,5.336,2.96,0.741,0.971,8.622,-4.04,2.963,3.886,6.172,3.914,0,0,1,0,0,,,,,,
9771,2003,88.345,45.772,0,386.156,1,4.301,,,,-6.407,0.0,-3.183,3.823,5.151,2.0,-1.592,1.911,8.484,-4.0,-6.365,7.647,6.188,4.0,0,0,0,0,0,,,,,,
15931,2003,77.403,31.536,0,382.898,1,4.281,5,,,-6.402,-0.177,3.8,-0.988,5.205,2.0,1.9,-0.494,8.5,-4.0,7.599,-1.976,6.171,4.0,0,0,0,0,0,,,,,,
10928,2003,79.665,13.133,0,416.027,1,4.143,1,,,-7.094,0.0,2.282,0.041,4.439,2.0,1.141,0.02,7.598,-2.904,4.563,0.083,5.674,3.0,0,0,0,0,0,,,,,,
12300,2003,63.081,50.013,0,210.336,1,3.134,,,,-3.546,0.0,5.578,4.921,5.859,2.0,2.789,2.461,6.405,-5.0,11.156,9.843,2.445,3.0,0,0,0,0,0,,,,,,
14039,2003,53.534,39.087,0,426.685,1,4.367,,,,-7.023,0.0,3.985,1.93,4.502,2.0,1.992,0.965,7.463,-2.0,7.972,3.861,5.499,3.0,0,0,0,0,0,,,,,,
19028,2003,75.559,43.741,0,385.499,1,4.013,,,,-6.554,0.0,-2.708,-0.45,5.068,2.0,-1.354,-0.225,8.366,-4.0,-5.417,-0.901,6.117,4.0,0,0,0,0,0,,,,,,
14020,2003,67.312,24.203,0,351.717,1,4.206,,,,-7.13,0.0,0.289,3.513,4.486,2.0,0.144,1.756,7.569,-3.0,0.58,7.025,5.611,3.0,0,0,0,0,0,,,,,,
79126,2003,92.668,56.162,0,246.508,1,5.218,,,,-4.933,-1.0,2.394,2.736,6.082,1.0,1.197,1.368,5.507,-5.0,4.787,5.471,3.261,4.0,0,0,0,0,0,,,,,,
82090,2003,89.242,62.606,0,334.568,1,4.297,,,,-6.353,0.0,3.544,-0.108,5.025,2.0,1.772,-0.054,5.461,-3.0,7.087,-0.217,4.233,3.0,0,0,0,0,0,,,,,,
7792,2003,102.534,14.676,0,376.646,1,4.927,1,,,-7.074,0.0,-3.303,0.424,4.563,2.0,-1.652,0.212,7.916,-3.0,-6.607,0.849,6.002,3.0,0,0,0,0,0,,,,,,
8947,2003,67.256,44.96,0,395.825,1,4.617,,,,-6.653,0.0,1.371,-4.656,4.54,2.0,0.686,-2.328,7.278,-2.278,2.744,-9.313,5.006,2.0,0,1,0,2,2,,,,,,
50003,2003,82.864,18.539,0,420.689,1,3.822,,,,-7.665,0.0,5.507,0.381,4.174,2.0,2.754,0.19,6.95,-2.782,11.015,0.762,5.671,3.0,0,0,0,0,0,,,,,,
3735,2003,65.284,29.821,0,398.113,1,3.776,,,,-6.967,0.0,-1.649,3.237,4.503,2.0,-0.825,1.618,7.683,-3.0,-3.298,6.475,5.631,3.0,0,1,0,0,0,,,,,,
31855,2003,73.47,37.485,0,187.305,1,3.026,,,,-3.723,-1.0,0.217,-2.896,6.02,2.0,0.109,-1.448,6.102,-5.0,0.434,-5.792,2.483,4.0,0,0,0,1,0,,,,,,
181489,2003,78.866,57.354,0,430.958,1,4.939,,,,-8.815,0.0,2.107,-3.771,3.676,2.0,1.053,-1.886,6.25,-3.0,4.213,-7.541,5.338,3.0,0,0,0,0,0,,,,,,
171683,2003,79.108,29.709,0,,1,3.168,1,,,,,-2.058,-0.179,,,-1.029,-0.09,,,-4.115,-0.356,,,0,0,0,0,1,,,,,,
31537,2003,83.323,23.826,0,390.921,1,5.256,,,,-7.227,0.0,2.246,1.004,4.423,2.0,1.123,0.502,7.106,-2.296,4.494,2.007,5.385,2.89,0,0,0,0,0,,,,,,
28398,2003,64.439,25.474,0,477.999,1,4.731,,,,-7.402,0.0,-1.223,1.787,4.256,2.0,-0.611,0.893,7.339,-2.0,-2.446,3.573,5.774,2.487,0,0,0,0,0,,,,,,
236447,2003,75.028,42.631,0,183.007,1,3.568,1,,,-7.689,-1.0,1.915,3.836,7.092,2.0,0.958,1.918,3.399,-7.0,3.829,7.672,4.041,5.0,0,0,0,0,0,,,,,,
127083,2003,87.006,40.58,1,425.612,1,4.901,,,,-8.866,0.0,12.045,-1.856,3.475,2.0,6.022,-0.928,5.939,-4.0,24.09,-3.713,5.804,4.0,0,0,0,0,0,,,,,,
51932,2003,68.192,31.314,0,377.05,1,4.637,,,,-6.977,-1.0,3.594,-0.771,4.803,2.0,1.797,-0.385,7.949,-4.0,7.188,-1.541,5.861,4.0,0,0,0,0,0,,,,,,
24204,2003,73.466,31.857,0,351.553,1,6.024,5,,,-6.926,-0.085,-0.56,0.457,4.705,2.0,-0.28,0.228,7.975,-4.0,-1.12,0.914,5.964,4.0,0,0,0,0,0,,,,,,
48276,2003,90.697,37.336,0,229.68,1,3.823,,,,-4.372,-0.045,-2.865,-1.763,5.911,2.0,-1.433,-0.881,5.877,-5.0,-5.73,-3.526,2.931,4.0,0,0,0,0,0,,,,,,
33770,2003,93.798,65.22,0,283.768,1,3.959,,,,-5.463,0.0,-0.324,0.04,5.114,2.0,-0.162,0.02,6.21,-3.0,-0.647,0.081,3.732,2.96,0,0,0,1,0,,,,,,
3656,2003,62.206,46.911,0,341.807,1,4.421,1,,,-6.779,0.0,5.414,-6.927,4.777,2.0,2.707,-3.464,8.136,-4.0,10.827,-13.854,6.02,4.0,0,0,0,0,0,,,,,,
186077,2003,95.452,17.113,0,,1,3.453,1,,,,,-0.609,1.83,,,-0.305,0.915,,,-1.219,3.661,,,0,0,0,0,0,,,,,,
114071,2003,63.969,75.181,1,193.772,1,3.572,1,,,-5.709,0.0,2.171,1.271,5.998,2.0,1.086,0.636,4.866,-5.0,4.343,2.542,3.601,4.0,0,0,0,0,0,,,,,,
68639,2003,80.414,24.451,0,320.816,1,5.574,1,,,-7.232,0.0,5.748,0.923,4.363,2.0,2.874,0.461,5.94,-3.0,11.495,1.847,4.78,3.0,0,0,0,0,1,,,,,,
68638,2003,84.982,26.014,0,325.204,1,6.639,,,,-7.24,0.0,2.496,-0.627,4.354,2.0,1.248,-0.313,5.934,-3.0,4.992,-1.253,4.784,3.0,0,0,0,0,1,,,,,,
169103,2003,66.484,19.237,0,522.393,1,4.692,1,,,-7.912,0.0,3.745,3.068,4.39,2.0,1.873,1.534,7.17,-3.0,7.491,6.137,5.035,3.0,0,0,0,0,0,,,,,,
122330,2003,87.547,49.977,0,163.365,1,4.66,1,,,-5.503,-0.782,-2.922,0.344,6.348,2.0,-1.461,0.172,4.788,-6.574,-5.846,0.689,3.342,4.782,0,0,0,1,0,,,,,,
36610,2003,72.117,21.981,0,396.494,1,4.254,,,,-7.589,0.0,1.621,-0.735,4.209,2.0,0.811,-0.367,7.324,-3.0,3.242,-1.471,5.841,3.0,0,0,0,0,0,,,,,,
20097,2003,58.142,29.058,0,368.86,1,5.436,1,,,-6.942,0.0,4.584,-0.095,4.688,2.0,2.292,-0.047,8.007,-4.0,9.168,-0.191,5.997,4.0,0,0,0,0,0,,,,,,
109600,2003,89.979,39.463,0,376.829,1,3.807,,,,-8.612,-0.375,-5.848,-3.308,3.607,1.625,-2.924,-1.654,6.216,-4.0,-11.698,-6.618,5.769,4.0,0,0,0,0,0,,,,,,
437895,2003,70.813,41.267,1,288.611,1,2.383,,,,-11.964,-0.983,-0.644,-1.174,8.227,2.017,-0.322,-0.587,-0.137,-6.983,-1.288,-2.348,4.065,5.983,0,0,0,0,0,,,,,,
383101,2003,118.444,15.353,0,491.612,1,3.969,,,,-12.249,0.0,-1.342,2.528,3.054,2.0,-0.671,1.264,0.57,-4.0,-2.684,5.055,5.23,4.0,0,0,0,0,0,,,,,,
400812,2003,85.325,26.302,0,369.322,1,4.146,,,,-11.867,0.0,8.028,-2.011,6.565,2.0,4.014,-1.005,-0.187,-4.0,16.056,-4.022,4.839,4.0,0,0,0,0,0,,,,,,
375213,2003,71.69,24.152,0,369.299,1,3.383,,,,-10.7,0.0,7.076,-2.305,8.365,2.0,3.538,-1.152,1.154,-4.532,14.152,-4.609,4.092,4.0,0,0,0,0,0,,,,,,
455175,2003,86.103,27.507,1,401.778,1,2.913,,,,-13.01,0.0,3.422,0.131,4.542,2.0,1.711,0.066,-1.696,-4.0,6.842,0.262,5.018,5.0,0,0,0,0,0,,,,,,
488251,2003,87.615,15.744,0,357.534,1,3.467,5,,,-12.945,-0.277,1.993,0.654,8.305,2.723,0.996,0.327,-1.164,-5.277,3.987,1.308,3.784,5.277,0,0,1,0,0,,,,,,
473669,2003,99.938,26.478,0,457.403,1,5.099,5,,,-13.457,0.0,-1.428,-0.378,4.601,2.0,-0.714,-0.189,-2.175,-4.0,-2.856,-0.758,4.949,4.638,0,0,0,0,0,,,,,,
298950,2003,64.311,30.106,0,351.194,1,4.471,1,,,-10.575,0.0,6.958,-2.344,4.548,2.0,3.479,-1.172,1.549,-4.0,13.918,-4.69,5.327,4.0,0,0,0,0,0,,,,,,
471371,2003,,,0,370.842,1,3.167,,,,-11.762,0.0,,,2.765,3.0,,,1.024,-6.0,,,3.056,5.455,0,0,0,1,0,,,,,,
253740,2003,68.927,37.542,0,394.976,1,3.802,1,,,-9.806,0.0,8.897,1.438,4.721,2.0,4.448,0.719,2.514,-3.0,17.795,2.874,5.484,3.0,0,0,0,0,0,,,,,,
446134,2003,77.636,32.564,0,285.982,1,3.797,1,,,-11.947,0.0,0.768,0.113,8.583,3.0,0.384,0.057,-0.067,-6.0,1.535,0.226,3.865,5.0,0,0,0,0,0,,,,,,
447111,2003,68.992,22.996,0,305.977,1,3.373,5,,,-12.478,-1.0,1.74,4.41,7.555,2.0,0.87,2.205,-0.771,-6.376,3.481,8.82,4.513,6.0,0,0,0,0,0,,,,,,
472336,2003,84.648,42.146,0,344.82,1,4.039,,,,-10.897,0.0,2.714,-3.038,2.96,3.0,1.357,-1.519,2.175,-7.974,5.428,-6.077,2.138,6.0,0,0,0,0,0,,,,,,
399889,2003,86.101,24.644,0,325.002,1,2.992,1,,,-11.045,-1.0,4.716,2.55,8.604,2.0,2.358,1.275,0.854,-5.602,9.434,5.1,3.918,5.0,0,0,0,1,1,,,,,,
419232,2003,77.398,56.908,0,419.574,1,3.155,8,,,-12.623,0.0,-1.018,-5.74,5.193,2.07,-0.509,-2.87,-0.868,-3.0,-2.036,-11.481,5.231,4.0,0,0,0,0,0,,,,,,
432639,2003,59.482,41.518,0,394.765,1,3.132,5,,,-12.576,0.0,4.483,-3.462,6.004,2.0,2.242,-1.731,-0.9,-4.0,8.966,-6.924,4.971,4.0,0,0,0,1,0,,,,,,
432640,2003,77.983,28.695,0,406.648,1,3.964,5,,,-12.607,0.0,1.56,-1.745,6.04,2.0,0.78,-0.873,-0.912,-3.959,3.119,-3.488,4.995,4.0,0,0,0,1,0,,,,,,
432670,2003,75.981,29.512,0,405.208,1,2.855,,,,-12.563,0.0,2.063,-0.856,6.63,2.0,1.031,-0.428,-0.837,-4.0,4.125,-1.713,4.886,4.0,0,0,0,0,1,,,,,,
432671,2003,68.539,30.42,0,400.919,1,3.966,1,,,-12.55,0.0,1.48,1.961,6.645,2.0,0.74,0.98,-0.828,-4.0,2.961,3.923,4.869,4.0,0,0,0,0,1,,,,,,
432672,2003,,,0,401.499,1,3.511,1,,,-12.552,0.0,,,6.664,2.0,,,-0.827,-4.0,,,4.868,4.0,0,0,0,0,1,,,,,,
432762,2003,89.968,17.876,0,378.771,1,3.158,,,,-11.971,-0.043,-1.262,0.334,8.45,2.0,-0.631,0.167,-0.048,-5.0,-2.523,0.668,4.14,5.0,0,0,0,0,0,,,,,,
433316,2003,81.51,17.965,0,333.61,1,3.687,1,,,-11.017,-0.058,0.679,-1.876,2.687,2.942,0.339,-0.938,2.004,-7.0,1.358,-3.753,3.086,6.0,0,0,0,0,0,,,,,,
433320,2003,73.525,9.43,0,391.991,1,3.489,1,,,-11.278,-0.782,4.681,0.698,2.725,2.0,2.341,0.349,1.931,-6.716,9.362,1.396,3.283,5.927,0,0,0,0,0,,,,,,
433406,2003,95.917,56.725,0,363.849,1,3.835,,,,-12.281,-1.0,1.221,-3.376,2.173,2.0,0.611,-1.688,0.303,-6.0,2.444,-6.754,4.431,6.0,0,0,0,0,0,,,,,,
433551,2003,114.101,22.863,0,513.06,1,3.171,5,,,-13.109,0.172,-4.444,0.206,4.05,3.0,-2.222,0.103,-1.205,-3.0,-8.887,0.413,5.392,3.061,0,0,0,1,0,,,,,,
433628,2003,87.153,49.325,0,421.292,1,3.167,,,,-12.835,0.0,-2.691,2.778,5.32,2.0,-1.345,1.389,-1.139,-4.0,-5.384,5.556,5.184,4.0,0,0,0,0,0,,,,,,
433665,2003,76.639,30.609,0,406.215,1,3.124,,,,-12.626,0.0,1.327,2.369,5.981,2.0,0.663,1.184,-0.951,-4.0,2.653,4.738,4.994,4.0,0,0,0,0,0,,,,,,
433696,2003,75.802,12.549,0,432.265,1,3.582,5,,,-12.662,0.0,4.33,3.676,6.637,2.0,2.165,1.838,-0.886,-4.0,8.661,7.353,4.961,4.0,0,0,0,0,0,,,,,,
433697,2003,75.975,17.807,0,419.623,1,5.188,5,,,-12.621,0.0,4.263,1.192,6.639,2.0,2.132,0.596,-0.873,-4.0,8.526,2.385,4.924,4.0,0,0,0,0,0,,,,,,
433790,2003,86.584,14.525,0,385.085,1,4.063,,,,-12.004,0.0,-1.542,0.159,8.466,2.0,-0.771,0.08,-0.076,-5.0,-3.083,0.317,4.148,5.0,0,0,0,0,0,,,,,,
433820,2003,83.809,29.462,0,347.059,1,3.748,,,,-11.657,-1.0,-0.99,-1.592,9.055,2.0,-0.495,-0.796,0.364,-6.0,-1.979,-3.183,3.76,5.0,0,1,0,1,1,,,,,,
434305,2003,80.316,23.241,0,341.772,1,2.573,1,,,-10.484,0.0,-1.727,5.276,2.828,3.0,-0.863,2.638,2.661,-7.0,-3.454,10.553,2.486,6.0,0,0,0,1,0,,,,,,
434706,2003,73.636,20.905,0,445.616,1,3.05,5,,,-12.731,0.0,1.983,1.439,6.301,2.795,0.992,0.72,-0.966,-3.0,3.965,2.877,5.04,4.0,0,0,0,0,0,,,,,,
434722,2003,88.372,28.559,0,439.49,1,3.296,1,,,-12.701,0.0,0.771,0.45,6.614,2.75,0.386,0.225,-0.917,-3.716,1.54,0.899,4.983,4.0,0,0,0,0,0,,,,,,
434724,2003,78.376,18.755,0,431.584,1,3.721,1,,,-12.679,0.0,3.444,0.647,6.641,2.0,1.722,0.324,-0.906,-4.0,6.888,1.293,4.956,4.0,0,0,0,0,0,,,,,,
