pix,year,for_age_2018,for_con_2018,for_pro,elev,p4_trend,p4_trend_slope,trend_20yrs,gfc_tsince,gfc_wsum,gfc_csum,delta_for_age_lag3,delta_for_con_lag3,delta_cmi_sm_lag3,delta_dd5_wt_lag3,deltap_for_age_lag3,deltap_for_con_lag3,deltap_cmi_sm_lag3,deltap_dd5_wt_lag3,avg_for_age,avg_for_con,avg_cmi_sm,avg_dd5_wt,min_cmi_sm,min_dd5_wt,max_cmi_sm,max_dd5_wt,delta_for_age_lag2,delta_for_con_lag2,delta_cmi_sm_lag2,delta_dd5_wt_lag2,deltap_for_age_lag2,deltap_for_con_lag2,deltap_cmi_sm_lag2,deltap_dd5_wt_lag2,delta_for_age_lag1,delta_for_con_lag1,delta_cmi_sm_lag1,delta_dd5_wt_lag1,deltap_for_age_lag1,deltap_for_con_lag1,deltap_cmi_sm_lag1,deltap_dd5_wt_lag1,delta_for_age,delta_for_con,delta_cmi_sm,delta_dd5_wt,deltap_for_age,deltap_for_con,deltap_cmi_sm,deltap_dd5_wt,fire,harv,insc,gfc,canlad,abio,count_brk_neg,sum_brk_magnitude_neg,avg_brk_magnitude_neg,count_brk_pos,sum_brk_magnitude_pos,avg_brk_magnitude_pos,cmi_sm_nrange,dd5_wt_nrange,min_cmi_sm_rel,max_cmi_sm_rel,min_dd5_wt_rel,max_dd5_wt_rel,map_nrange,mat_nrange,min_map_rel,max_map_rel,min_mat_rel,max_mat_rel,cmi_sm_cv,dd5_wt_cv,cmi_sm_cqv,dd5_wt_cqv,cmi_sm_nrange30,min_cmi_sm_rel30,max_cmi_sm_rel30,dd5_wt_nrange30,min_dd5_wt_rel30,max_dd5_wt_rel30,map_nrange30,min_map_rel30,max_map_rel30,mat_nrange30,min_mat_rel30,max_mat_rel30,cmi_sm_nrange30_reg,min_cmi_sm_rel30_reg,max_cmi_sm_rel30_reg,dd5_wt_nrange30_reg,min_dd5_wt_rel30_reg,max_dd5_wt_rel30_reg,map_nrange30_reg,min_map_rel30_reg,max_map_rel30_reg,mat_nrange30_reg,min_mat_rel30_reg,max_mat_rel30_reg,cmi_sm_rel30,dd5_wt_rel30,cmi_sm_rel30_reg,dd5_wt_rel30_reg,cmi_sm_rel30p_reg,dd5_wt_rel30p_reg
58450,2018,72.63,95.102,0,274.307,2,-4.227,,1,50.0,54,0.893,13.44,-1.608,-1.0,1.245,16.458,25.944,-0.2,73.077,98.671,-6.903,4.5,-11.252,4.0,-2.027,5.0,0.595,8.96,0.403,-9.0,0.826,10.401,-4.909,-0.692,0.298,4.48,-15.367,-2.0,0.412,4.944,-203.24,-0.333,0.893,4.898,1.28,1.0,1.23,5.15,-16.398,25.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.336,0.222,1.63,0.294,0.889,1.111,0.194,0.561,0.88,1.074,0.704,1.266,0.478,0.111,-0.232,0.111,2.758,-3.364,-0.606,0.333,1.333,1.667,0.196,0.891,1.087,0.732,0.919,1.651,4.232,-5.161,-0.93,0.267,1.067,1.333,0.185,0.841,1.026,0.715,0.897,1.612,-3.5579961566924996,1.5,-4.723,0.75,-216.651,20.0
416218,2018,75.457,7.484,0,409.352,2,-4.123,,0,0.0,0,-2.365,-7.419,0.358,-1.0,-3.039,-49.782,39.254,-0.167,74.274,4.037,1.972,6.044,-2.654,5.0,6.559,7.0,-1.577,-4.946,6.266,-13.176,-2.047,-39.791,-125.42,-0.725,-0.788,-2.473,-9.909,-3.0,-1.034,-24.837,-88.639,-0.375,-2.366,-6.455,1.443,2.0,-3.136,-86.251,113.622,40.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,4.672,0.331,-1.346,3.326,0.827,1.158,0.172,0.53,0.916,1.088,0.706,1.236,-1.672,0.118,0.854,0.052,3.311,-0.954,2.358,0.5,1.25,1.75,0.221,1.176,1.398,0.676,0.901,1.577,4.226,-1.217,3.009,0.533,1.333,1.867,0.211,1.124,1.335,0.712,0.95,1.662,4.75413953971863,2.0439999999999996,4.152,2.294,190.459,61.173
89335,2018,70.705,96.153,0,261.903,2,-4.866,,3,4.667,14,0.789,11.54,-1.94,-1.0,1.128,13.639,34.936,-0.2,71.1,99.038,-6.815,4.5,-11.005,4.0,-1.857,5.0,0.526,7.693,0.929,-11.0,0.75,8.697,-11.031,-0.733,0.263,3.847,-15.163,-2.0,0.373,4.168,-197.692,-0.333,0.79,3.847,0.59,1.0,1.117,4.001,-7.874,25.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.342,0.222,1.615,0.272,0.889,1.111,0.203,0.553,0.876,1.079,0.711,1.264,0.479,0.111,-0.195,0.111,2.352,-2.83,-0.478,0.333,1.333,1.667,0.211,0.909,1.119,0.718,0.923,1.641,4.196,-5.048,-0.852,0.267,1.067,1.333,0.196,0.848,1.044,0.739,0.95,1.689,-2.92613929748535,1.5,-4.635,0.75,-212.615,20.0
89433,2018,102.323,53.332,0,210.203,2,-3.543,,1,20.0,33,17.81,11.003,-2.767,0.0,21.074,25.994,53.069,0.0,111.229,58.833,-7.84,5.5,-11.962,5.0,-3.051,6.0,11.874,7.335,1.481,-13.0,13.128,15.947,-15.652,-0.722,5.937,3.668,-15.22,-2.0,6.16,7.386,-210.25,-0.286,17.811,11.002,-0.383,1.0,17.407,20.629,4.799,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.137,0.182,1.526,0.389,0.909,1.091,0.218,0.501,0.865,1.083,0.738,1.239,0.404,0.091,-0.157,0.091,1.767,-2.372,-0.605,0.25,1.25,1.5,0.228,0.906,1.134,0.629,0.926,1.556,4.088,-5.487,-1.4,0.267,1.333,1.6,0.209,0.83,1.04,0.747,1.1,1.847,-2.7979825401306195,1.5,-5.66,1.75,-259.633,46.667
98514,2018,97.238,97.708,1,240.545,2,-3.908,,1,11.0,17,14.469,6.876,-1.132,-1.0,17.481,7.57,16.873,-0.2,104.472,99.427,-6.748,4.5,-10.984,4.0,-2.032,5.0,9.646,4.584,0.656,-11.0,11.012,4.922,-7.72,-0.733,4.823,2.292,-14.791,-2.0,5.219,2.402,-212.82,-0.333,14.468,2.292,1.706,1.0,14.879,2.346,-21.757,25.0,,0,0,1,0,1,0,0.0,0.0,0,0.0,0.0,-1.327,0.222,1.628,0.301,0.889,1.111,0.192,0.539,0.887,1.079,0.715,1.255,0.479,0.111,-0.256,0.111,2.228,-2.733,-0.506,0.333,1.333,1.667,0.199,0.918,1.118,0.696,0.923,1.619,4.106,-5.039,-0.932,0.267,1.067,1.333,0.186,0.856,1.042,0.716,0.95,1.666,-2.72926316070557,1.5,-4.568,0.75,-209.541,20.0
150046,2018,76.938,89.295,0,279.553,2,-7.393,,3,8.333,25,-1.805,13.209,-2.057,-0.026,-2.292,17.361,47.893,-0.005,76.036,94.547,-6.048,5.494,-10.153,4.974,-1.054,6.0,-1.204,8.806,1.864,-11.874,-1.541,10.941,-22.687,-0.705,-0.602,4.403,-14.973,-2.026,-0.776,5.187,-173.681,-0.289,-1.804,9.401,-0.281,1.026,-2.345,10.528,4.424,20.627,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.504,0.187,1.679,0.174,0.905,1.092,0.214,0.533,0.873,1.087,0.716,1.249,0.537,0.092,-0.198,0.092,2.06,-2.298,-0.239,0.256,1.244,1.5,0.233,0.95,1.182,0.678,0.912,1.59,4.174,-4.657,-0.483,0.274,1.326,1.6,0.216,0.881,1.097,0.746,1.003,1.749,-1.6301261405944798,1.4939999999999998,-3.868,1.744,-177.431,46.507
151065,2018,93.73,80.528,0,315.553,2,-5.881,,2,22.0,44,3.848,15.246,-1.98,-0.867,4.281,23.354,47.031,-0.173,95.654,88.019,-5.835,5.283,-9.948,4.133,-0.808,6.0,2.565,10.164,1.817,-11.909,2.814,14.445,-22.693,-0.742,1.283,5.082,-14.918,-2.867,1.388,6.736,-170.921,-0.41,3.848,14.717,-0.204,1.867,4.105,18.276,3.296,45.173,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.566,0.353,1.705,0.138,0.782,1.136,0.213,0.539,0.874,1.087,0.711,1.25,0.559,0.148,-0.201,0.113,2.167,-2.358,-0.192,0.467,1.033,1.5,0.232,0.95,1.182,0.683,0.902,1.586,4.193,-4.563,-0.371,0.498,1.102,1.6,0.216,0.884,1.1,0.739,0.976,1.716,-1.6168708419799795,1.2830000000000004,-3.655,1.533,-167.661,40.88
95506,2018,69.884,96.401,0,240.5,2,-3.892,1,3,3.526,20,-6.452,6.686,-1.97,-1.0,-8.452,7.452,34.154,-0.2,66.658,98.758,-7.049,4.75,-11.172,4.0,-2.139,6.0,-4.302,4.458,1.007,-11.0,-5.799,4.849,-11.515,-0.733,-2.151,2.229,-15.144,-2.0,-2.986,2.367,-204.483,-0.333,-6.452,3.599,0.593,2.0,-9.232,3.733,-7.663,50.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.281,0.421,1.585,0.303,0.842,1.263,0.203,0.541,0.877,1.08,0.715,1.256,0.458,0.175,-0.187,0.135,2.136,-2.642,-0.506,0.667,1.333,2.0,0.212,0.913,1.125,0.699,0.924,1.623,4.144,-5.125,-0.981,0.533,1.067,1.6,0.196,0.847,1.043,0.739,0.976,1.715,-2.8206498374939004,1.75,-4.869,1.0,-223.349,26.667
96462,2018,75.491,98.291,0,247.41,2,-4.278,,1,16.0,29,5.792,4.961,-1.179,-1.0,8.31,5.316,17.85,-0.2,78.387,99.553,-6.712,4.5,-10.95,4.0,-1.977,5.0,3.861,3.307,0.662,-10.394,5.39,3.482,-7.838,-0.722,1.93,1.654,-14.855,-2.0,2.624,1.712,-210.083,-0.333,5.793,1.709,1.647,1.0,7.674,1.739,-21.159,25.0,,0,0,1,0,1,0,0.0,0.0,0,0.0,0.0,-1.337,0.222,1.631,0.295,0.889,1.111,0.193,0.544,0.886,1.079,0.711,1.256,0.482,0.111,-0.254,0.111,2.277,-2.779,-0.502,0.333,1.333,1.667,0.2,0.917,1.117,0.7,0.915,1.615,4.116,-5.023,-0.907,0.267,1.067,1.333,0.187,0.857,1.044,0.721,0.942,1.662,-2.77128230285645,1.5,-4.532,0.75,-207.89,20.0
96617,2018,76.253,91.885,0,186.006,2,-4.328,,1,56.0,56,3.01,16.25,-2.657,0.0,4.11,21.485,47.753,0.0,77.758,96.753,-8.003,5.5,-12.075,5.0,-3.215,6.0,2.006,10.833,1.482,-13.0,2.702,13.365,-15.274,-0.722,1.003,5.416,-15.213,-2.0,1.333,6.264,-217.577,-0.286,3.009,7.328,-0.282,1.0,3.946,7.975,3.43,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.107,0.182,1.509,0.402,0.909,1.091,0.217,0.495,0.867,1.083,0.742,1.237,0.394,0.091,-0.148,0.091,1.672,-2.279,-0.607,0.25,1.25,1.5,0.228,0.911,1.139,0.617,0.926,1.544,4.064,-5.539,-1.475,0.267,1.333,1.6,0.208,0.833,1.041,0.749,1.124,1.873,-2.70375941085815,1.5,-5.823,1.75,-267.11,46.667
163409,2018,72.715,78.406,0,259.492,2,-3.484,,2,15.0,30,-9.963,15.913,-1.978,0.0,-12.05,25.464,45.44,0.0,67.733,85.757,-6.026,5.5,-10.125,5.0,-1.02,6.0,-6.642,10.608,1.981,-12.0,-8.37,15.646,-23.833,-0.706,-3.321,5.304,-14.884,-2.0,-4.368,7.256,-174.021,-0.286,-9.964,14.104,-0.298,1.0,-13.703,17.988,4.707,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.511,0.182,1.68,0.169,0.909,1.091,0.214,0.519,0.874,1.088,0.722,1.241,0.54,0.091,-0.2,0.091,1.96,-2.179,-0.22,0.25,1.25,1.5,0.234,0.959,1.194,0.652,0.908,1.56,4.177,-4.644,-0.468,0.267,1.333,1.6,0.216,0.885,1.102,0.739,1.029,1.768,-1.3802547225952102,1.5,-3.846,1.75,-176.422,46.667
159298,2018,97.837,79.368,0,300.787,2,-2.888,,2,5.381,18,1.834,17.57,-1.986,0.0,1.91,28.431,49.391,0.0,98.755,87.874,-5.717,5.5,-9.833,5.0,-0.686,6.0,1.223,11.713,1.953,-12.0,1.266,17.313,-24.535,-0.706,0.611,5.857,-14.925,-2.0,0.628,7.968,-167.358,-0.286,1.835,16.492,-0.336,1.0,1.876,20.779,5.593,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.6,0.182,1.72,0.12,0.909,1.091,0.215,0.534,0.873,1.088,0.718,1.252,0.572,0.091,-0.213,0.091,2.135,-2.295,-0.16,0.25,1.25,1.5,0.235,0.956,1.191,0.684,0.921,1.605,4.196,-4.511,-0.315,0.267,1.333,1.6,0.219,0.889,1.108,0.742,0.999,1.742,-1.4329528732299792,1.5,-3.537,1.75,-162.248,46.667
154152,2018,133.767,71.224,0,305.407,2,-4.628,,2,23.0,46,16.772,18.658,-1.984,-0.397,14.336,35.494,47.182,-0.079,142.153,80.553,-5.854,5.401,-9.96,4.603,-0.833,6.0,11.181,12.438,1.865,-12.0,9.121,21.158,-23.156,-0.723,5.591,6.219,-14.913,-2.29,4.362,9.567,-170.942,-0.332,16.771,18.658,-0.245,1.397,12.537,26.196,3.959,30.35,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.559,0.259,1.701,0.142,0.852,1.111,0.214,0.534,0.873,1.088,0.716,1.25,0.557,0.114,-0.203,0.101,2.121,-2.315,-0.194,0.349,1.151,1.5,0.234,0.952,1.186,0.678,0.91,1.587,4.187,-4.569,-0.382,0.373,1.227,1.6,0.217,0.885,1.102,0.739,0.992,1.731,-1.5513381042480505,1.4009999999999998,-3.674,1.651,-168.532,44.027
154154,2018,126.705,54.938,0,288.509,2,-5.455,,2,15.5,31,17.507,14.005,-2.003,0.0,16.032,34.214,46.755,0.0,135.459,61.904,-5.961,5.5,-10.063,5.0,-0.949,6.0,11.671,9.337,1.874,-11.918,10.146,20.475,-22.963,-0.704,5.836,4.668,-14.923,-2.0,4.828,9.286,-172.8,-0.286,17.507,13.857,-0.256,1.0,13.817,25.223,4.072,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.529,0.182,1.688,0.159,0.909,1.091,0.214,0.533,0.873,1.088,0.718,1.251,0.546,0.091,-0.2,0.091,2.069,-2.284,-0.215,0.25,1.25,1.5,0.233,0.952,1.186,0.679,0.915,1.594,4.181,-4.616,-0.435,0.267,1.333,1.6,0.217,0.883,1.1,0.746,1.005,1.751,-1.5553670272827107,1.5,-3.781,1.75,-173.44,46.667
155184,2018,112.782,75.773,0,260.629,2,-3.581,,2,3.0,6,5.932,9.149,-2.028,0.0,5.552,13.732,45.238,0.0,115.749,80.214,-6.19,5.5,-10.279,5.0,-1.203,6.0,3.954,6.099,1.896,-12.0,3.633,8.754,-22.553,-0.706,1.977,3.049,-14.922,-2.0,1.784,4.193,-177.411,-0.286,5.933,8.612,-0.255,1.0,5.261,11.366,3.916,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.466,0.182,1.661,0.194,0.909,1.091,0.214,0.524,0.873,1.088,0.722,1.246,0.524,0.091,-0.192,0.091,1.955,-2.214,-0.259,0.25,1.25,1.5,0.234,0.953,1.186,0.666,0.917,1.583,4.163,-4.715,-0.552,0.267,1.333,1.6,0.216,0.88,1.096,0.746,1.028,1.774,-1.54784101486206,1.5,-4.01,1.75,-183.945,46.667
155187,2018,122.124,91.285,0,280.454,2,-3.735,,2,9.5,19,18.705,9.083,-2.032,0.0,18.087,11.05,48.163,0.0,131.477,95.302,-5.956,5.5,-10.064,5.0,-0.95,6.0,12.47,6.055,1.917,-11.986,11.372,7.104,-23.47,-0.706,6.235,3.027,-14.951,-2.0,5.38,3.43,-171.851,-0.286,18.705,7.462,-0.308,1.0,15.316,8.174,4.927,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.53,0.182,1.69,0.16,0.909,1.091,0.214,0.536,0.873,1.087,0.716,1.252,0.547,0.091,-0.203,0.091,2.056,-2.271,-0.214,0.25,1.25,1.5,0.234,0.953,1.187,0.681,0.91,1.591,4.181,-4.617,-0.436,0.267,1.333,1.6,0.217,0.884,1.101,0.752,1.004,1.756,-1.5235659179687504,1.5,-3.776,1.75,-173.211,46.667
150038,2018,89.664,79.779,0,311.146,2,-5.889,,2,4.5,9,0.059,16.0,-1.986,-0.934,0.066,25.087,47.286,-0.187,89.694,87.773,-5.837,5.267,-9.949,4.066,-0.811,6.0,0.04,10.666,1.816,-11.943,0.045,15.433,-22.694,-0.746,0.02,5.333,-14.932,-2.14,0.022,7.164,-170.729,-0.345,0.06,15.977,-0.218,1.934,0.067,20.027,3.524,47.565,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.566,0.367,1.704,0.139,0.772,1.139,0.213,0.54,0.873,1.087,0.711,1.251,0.559,0.153,-0.202,0.115,2.172,-2.365,-0.193,0.484,1.017,1.5,0.232,0.949,1.181,0.686,0.903,1.588,4.192,-4.564,-0.372,0.516,1.084,1.6,0.216,0.883,1.099,0.742,0.977,1.718,-1.63031874847412,1.2670000000000003,-3.657,1.517,-167.752,40.453
150044,2018,107.757,95.52,0,252.857,2,-5.237,,2,27.0,54,13.43,11.591,-2.067,0.0,14.238,13.81,44.634,0.0,114.473,98.726,-6.367,5.5,-10.445,5.0,-1.4,6.0,8.953,7.728,1.845,-12.0,9.061,8.803,-21.597,-0.706,4.476,3.864,-14.958,-2.0,4.334,4.216,-181.09,-0.286,13.431,4.48,-0.225,1.0,12.464,4.69,3.359,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.421,0.182,1.64,0.22,0.909,1.091,0.214,0.518,0.874,1.087,0.724,1.242,0.507,0.091,-0.184,0.091,1.921,-2.218,-0.297,0.25,1.25,1.5,0.232,0.95,1.182,0.654,0.913,1.567,4.149,-4.791,-0.642,0.267,1.333,1.6,0.214,0.876,1.091,0.739,1.032,1.771,-1.65854253005981,1.5,-4.187,1.75,-192.064,46.667
150048,2018,82.154,86.209,0,269.967,2,-5.371,,3,15.0,45,0.047,13.853,-2.08,0.0,0.057,19.146,47.521,0.0,82.178,92.152,-6.16,5.5,-10.26,5.0,-1.178,6.0,0.031,9.235,1.872,-11.977,0.038,11.998,-22.476,-0.705,0.016,4.617,-14.98,-2.0,0.019,5.659,-175.76,-0.286,0.047,10.399,-0.287,1.0,0.057,12.063,4.445,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.474,0.182,1.666,0.191,0.909,1.091,0.214,0.532,0.873,1.087,0.718,1.249,0.526,0.091,-0.195,0.091,2.005,-2.266,-0.26,0.25,1.25,1.5,0.233,0.95,1.183,0.678,0.915,1.593,4.166,-4.706,-0.54,0.267,1.333,1.6,0.216,0.88,1.096,0.75,1.013,1.763,-1.63133302688599,1.5,-3.98,1.75,-182.569,46.667
151072,2018,114.595,90.431,0,270.808,2,-5.962,,2,18.0,36,14.61,13.114,-2.045,0.0,14.612,16.961,46.215,0.0,121.899,95.823,-6.148,5.5,-10.241,5.0,-1.159,6.0,9.74,8.743,1.858,-12.0,9.289,10.703,-22.31,-0.706,4.87,4.371,-14.956,-2.0,4.438,5.079,-176.243,-0.286,14.609,9.569,-0.251,1.0,12.748,10.582,3.879,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.477,0.182,1.666,0.189,0.909,1.091,0.214,0.524,0.873,1.087,0.722,1.246,0.527,0.091,-0.193,0.091,2.007,-2.263,-0.256,0.25,1.25,1.5,0.233,0.951,1.183,0.667,0.919,1.586,4.166,-4.698,-0.532,0.267,1.333,1.6,0.215,0.88,1.095,0.739,1.019,1.758,-1.62241673278809,1.5,-3.968,1.75,-182.018,46.667
152100,2018,129.221,76.227,0,283.608,2,-6.062,,2,9.0,18,20.416,12.585,-2.032,0.0,18.764,19.775,47.443,0.0,139.43,82.318,-5.998,5.5,-10.1,5.0,-0.994,6.0,13.611,8.39,1.869,-11.782,11.773,12.368,-22.837,-0.702,6.805,4.195,-14.951,-2.0,5.559,5.824,-173.124,-0.286,20.417,11.781,-0.267,1.0,15.8,15.455,4.228,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.518,0.182,1.684,0.166,0.909,1.091,0.214,0.528,0.873,1.087,0.719,1.247,0.542,0.091,-0.199,0.091,2.066,-2.292,-0.226,0.25,1.25,1.5,0.233,0.951,1.184,0.671,0.915,1.586,4.177,-4.633,-0.456,0.267,1.333,1.6,0.216,0.882,1.098,0.739,1.007,1.746,-1.5905307273864704,1.5,-3.818,1.75,-175.138,46.667
152101,2018,129.169,81.134,0,292.508,2,-4.568,,2,22.5,47,18.937,13.673,-2.032,-0.144,17.179,20.268,48.823,-0.029,138.638,87.768,-5.885,5.464,-9.997,4.856,-0.87,6.0,12.625,9.115,1.875,-11.554,10.833,12.656,-23.237,-0.704,6.312,4.558,-14.966,-2.0,5.138,5.952,-170.611,-0.292,18.938,12.862,-0.286,1.144,14.661,15.853,4.617,23.558,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.551,0.209,1.699,0.148,0.889,1.098,0.214,0.533,0.873,1.087,0.717,1.25,0.554,0.098,-0.204,0.094,2.12,-2.323,-0.202,0.286,1.214,1.5,0.233,0.951,1.184,0.682,0.917,1.599,4.187,-4.586,-0.399,0.305,1.295,1.6,0.216,0.884,1.1,0.742,0.999,1.741,-1.5806534385681195,1.4640000000000004,-3.705,1.714,-169.954,45.707
152103,2018,98.781,84.057,0,285.035,2,-4.242,,3,6.0,18,0.216,8.984,-2.052,0.0,0.219,11.967,48.974,0.0,98.889,88.059,-5.947,5.5,-10.057,5.0,-0.945,6.0,0.144,5.989,1.889,-11.64,0.146,7.672,-23.232,-0.7,0.072,2.995,-14.971,-2.0,0.073,3.695,-171.509,-0.286,0.215,7.023,-0.302,1.0,0.218,8.355,4.838,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.532,0.182,1.691,0.159,0.909,1.091,0.215,0.529,0.873,1.087,0.721,1.25,0.547,0.091,-0.203,0.091,2.088,-2.305,-0.217,0.25,1.25,1.5,0.234,0.95,1.184,0.679,0.927,1.606,4.18,-4.613,-0.433,0.267,1.333,1.6,0.217,0.883,1.1,0.74,1.009,1.749,-1.5835370750427202,1.5,-3.767,1.75,-172.798,46.667
420363,2018,75.383,87.926,0,312.514,2,-3.218,,0,0.0,0,-4.181,8.365,0.159,-1.0,-5.255,10.514,-34.194,-0.143,73.292,91.744,0.073,7.0,-4.68,6.0,4.822,8.0,-2.787,5.576,6.39,-15.171,-3.565,6.771,-95.43,-0.717,-1.393,2.788,-10.054,-2.599,-1.814,3.275,-103.139,-0.302,-4.181,7.358,0.76,2.0,-5.546,8.368,-248.366,33.333,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,130.164,0.286,-64.11,66.055,0.857,1.143,0.17,0.482,0.915,1.084,0.732,1.215,-46.164,0.101,20.178,0.036,2.122,-1.045,1.077,0.4,1.2,1.6,0.221,1.19,1.411,0.601,0.913,1.514,4.359,-2.147,2.212,0.533,1.6,2.133,0.204,1.096,1.3,0.712,1.082,1.794,4.551360652923581,2.0,2.253,3.25,103.349,86.667
154155,2018,123.934,66.442,0,287.608,2,-6.873,,2,26.0,52,13.829,15.585,-2.013,0.0,12.56,30.645,47.287,0.0,130.849,74.142,-5.949,5.5,-10.053,5.0,-0.939,6.0,9.219,10.39,1.882,-11.825,8.036,18.536,-23.086,-0.703,4.609,5.195,-14.933,-2.0,3.863,8.482,-172.377,-0.286,13.829,15.215,-0.264,1.0,11.158,22.9,4.211,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.532,0.182,1.69,0.158,0.909,1.091,0.214,0.534,0.873,1.087,0.719,1.252,0.547,0.091,-0.201,0.091,2.073,-2.286,-0.214,0.25,1.25,1.5,0.234,0.952,1.186,0.682,0.918,1.599,4.181,-4.611,-0.431,0.267,1.333,1.6,0.217,0.883,1.1,0.747,1.006,1.752,-1.5521098365783699,1.5,-3.769,1.75,-172.89,46.667
165472,2018,107.794,86.808,0,255.364,2,-4.774,,2,12.0,32,5.234,14.068,-2.023,0.0,5.103,19.34,47.399,0.0,110.411,93.038,-6.027,5.5,-10.129,5.0,-1.034,6.0,3.49,9.378,2.042,-12.48,3.346,12.112,-24.505,-0.714,1.745,4.689,-14.932,-2.0,1.645,5.71,-172.804,-0.286,5.234,11.104,-0.361,1.0,4.856,12.791,5.738,20.0,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,-1.509,0.182,1.681,0.172,0.909,1.091,0.215,0.52,0.874,1.088,0.725,1.245,0.539,0.091,-0.204,0.091,1.935,-2.155,-0.22,0.25,1.25,1.5,0.236,0.96,1.196,0.659,0.919,1.578,4.172,-4.646,-0.474,0.267,1.333,1.6,0.218,0.887,1.104,0.747,1.042,1.789,-1.3273787994384803,1.5,-3.847,1.75,-176.468,46.667
442992,2018,74.529,57.157,0,316.869,2,-5.515,1,2,1.5,3,3.239,12.11,0.303,-1.0,4.543,26.883,452.239,-0.143,76.149,63.212,0.591,7.367,-4.378,6.0,5.456,8.469,2.159,8.073,6.916,-16.0,2.983,16.447,-105.652,-0.727,1.079,4.037,-9.76,-3.0,1.469,7.6,-96.347,-0.333,3.239,12.11,0.547,2.469,4.346,21.187,147.838,41.15,,0,0,1,0,0,0,0.0,0.0,0,0.0,0.0,16.64,0.335,-7.408,9.232,0.814,1.15,0.167,0.475,0.917,1.083,0.739,1.213,-5.893,0.129,2.323,0.092,2.178,-0.97,1.209,0.494,1.2,1.694,0.221,1.214,1.435,0.594,0.924,1.518,4.511,-2.008,2.503,0.658,1.6,2.258,0.204,1.125,1.33,0.712,1.108,1.821,5.105272212982181,2.367,2.771,3.617,127.11,96.453
82176,2018,104.851,83.478,1,161.464,2,-5.217,,0,0.0,0,9.368,16.026,-2.426,-1.0,9.811,23.759,35.819,-0.2,109.535,88.668,-8.668,5.25,-12.663,4.0,-3.859,6.0,6.246,10.684,1.071,-12.977,6.334,14.677,-10.428,-0.764,3.123,5.342,-15.195,-2.977,3.07,6.837,-253.419,-0.427,9.368,8.005,0.247,2.0,8.935,9.589,-2.685,50.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,-1.016,0.381,1.461,0.445,0.762,1.143,0.212,0.499,0.869,1.081,0.739,1.238,0.362,0.158,-0.134,0.116,1.589,-2.285,-0.696,0.5,1.0,1.5,0.22,0.901,1.121,0.625,0.927,1.552,4.039,-5.809,-1.77,0.533,1.067,1.6,0.201,0.824,1.025,0.738,1.094,1.832,-3.1258676223754893,1.25,-6.488,1.5,-297.615,40.0
463605,2018,76.341,40.512,0,325.294,2,-4.865,,0,0.0,0,-1.266,-3.827,0.139,-1.0,-1.631,-8.631,19.495,-0.143,75.708,38.599,0.38,7.5,-5.01,6.0,5.347,9.0,-0.844,-2.552,7.568,-16.913,-1.093,-5.926,-112.686,-0.738,-0.422,-1.276,-10.206,-3.0,-0.55,-3.054,-92.295,-0.333,-1.265,-3.827,-0.523,3.0,-1.657,-9.447,-61.385,50.0,,0,0,0,0,0,0,0.0,0.0,0,0.0,0.0,27.255,0.4,-13.184,14.071,0.8,1.2,0.162,0.469,0.917,1.079,0.743,1.212,-9.663,0.149,3.074,0.1,2.081,-1.007,1.074,0.6,1.2,1.8,0.218,1.236,1.454,0.585,0.926,1.511,4.751,-2.298,2.453,0.8,1.6,2.4,0.203,1.151,1.355,0.721,1.142,1.863,5.3572882461547895,2.5,2.56,3.75,117.431,100.0
